JOB_URL,DATE_OF_POSTING,JOB_TITLE,COMPANY,WEBSITE,INDUSTRY,SALARY,REMOTE,CITIES,STATE,COUNTRY,JOB_TYPE,ZIPCODE,JOB_DESCRIPTION,WEBSITEPOSTING
https://www.dice.com/job-detail/9fee6ee7-85b7-4b35-9934-c905a153ea7a?searchlink=search%2F%3Fq%3Ddirector%26location%3DDistrict%2520of%2520Columbia%2C%2520USA%26latitude%3D38.9059849%26longitude%3D-77.03341790000002%26countryCode%3DUS%26locationPrecision%3DState%26adminDistrictCode%3DDC%26radius%3D30%26radiusUnit%3Dmi%26page%3D1%26pageSize%3D100%26filters.postedDate%3DSEVEN%26language%3Den%26eid%3DS2Q_&searchId=16b1cffe-1de3-4e0f-b676-11c19709a932,45020,"Senior Active Directory Engineer ( Need locals to Washington, DC)",Protos IT,-,-,,,Washington,DC,USA,Contract,,"Job Title: Senior Active Directory Engineer Location: Remote Duration: 6 + Months C2H Our client is in search of a Senior Active Directory Engineer that will provide, support, implementation, and design services for Microsoft Active Directory and Windows-based systems across the enterprise, including directory and identity management solutions. The core infrastructure technology duties include enterprise Microsoft Active Directory, ADFS, Microsoft Certificate Services, Azure Authentication,",Dice
https://www.dice.com/job-detail/cf1e1c2e-a1e8-4668-ac70-a655ac9b9235?searchlink=search%2F%3Fq%3Ddirector%26location%3DDistrict%2520of%2520Columbia%2C%2520USA%26latitude%3D38.9059849%26longitude%3D-77.03341790000002%26countryCode%3DUS%26locationPrecision%3DState%26adminDistrictCode%3DDC%26radius%3D30%26radiusUnit%3Dmi%26page%3D1%26pageSize%3D100%26filters.postedDate%3DSEVEN%26language%3Den%26eid%3DS2Q_&searchId=16b1cffe-1de3-4e0f-b676-11c19709a932,45020,Active Directory Engineer,"Abbtech Professional Resources, Inc",-,-,,,Washington,DC,USA,Contract,,"Sr. Active Directory Engineer Greater DMV Public Trust Our Client is in search of a Senior Active Directory Engineer that will provide, support, implementation, and design services for Microsoft Active Directory and Windows-based systems across the enterprise, including directory and identity management solutions. The core infrastructure technology duties include enterprise Microsoft Active Directory, ADFS, Microsoft Certificate Services, Azure Authentication, policy configuration, and top-level",Dice
https://www.dice.com/job-detail/965c24c4-b421-4994-aa7a-30e02c18d962?searchlink=search%2F%3Fq%3Ddirector%26location%3DFlorida%2C%2520USA%26latitude%3D27.6648274%26longitude%3D-81.5157535%26countryCode%3DUS%26locationPrecision%3DState%26adminDistrictCode%3DFL%26radius%3D30%26radiusUnit%3Dmi%26page%3D1%26pageSize%3D100%26filters.postedDate%3DSEVEN%26language%3Den%26eid%3DS2Q_&searchId=83551daa-7108-4270-aa6d-ae0d7c91ea78,45020,Associate Director/Principal Business Systems Analyst,The Depository Trust & Clearing Corporation,dtcc.com,Financial Services,,,Tampa,FL,USA,Full-time,,"THE DEPOSITORY TRUST & CLEARING CORPORATION SEEKS: TITLE: Associate Director/ Principal Business Systems Analyst JOB DUTIES: Serve as a senior-level resource within DTCC's Information Technology (IT) group's Application Development department. Responsible for using specialty IT knowledge to provide technical expertise for the creation and improvement of business IT systems. Contribute to success criteria from design through deployment. More specifically, responsible for the following professio",Dice
https://www.dice.com/job-detail/84042f6f-4017-40e0-af5e-2e207c2ad696?searchlink=search%2F%3Fq%3Ddirector%26location%3DFlorida%2C%2520USA%26latitude%3D27.6648274%26longitude%3D-81.5157535%26countryCode%3DUS%26locationPrecision%3DState%26adminDistrictCode%3DFL%26radius%3D30%26radiusUnit%3Dmi%26page%3D1%26pageSize%3D100%26filters.postedDate%3DSEVEN%26language%3Den%26eid%3DS2Q_&searchId=83551daa-7108-4270-aa6d-ae0d7c91ea78,44930,"Clinical Research - Site Director (Lake City, FL)","Zachary Piper Solutions, LLC",-,-,,,Lake City,FL,USA,Full-time,,"Piper Companies is currently looking for a Clinical Research Site Director in Lake City, FL. The Clinical Research Site Director will join a global company dedicated to facilitating clinical trials and clinical research. The Clinical Research Site Director will oversee all site activities in Lake City, FL. Responsibilities for the Clinical Research Site Director include: • Oversee clinical and non-clinical site activities including site assessments, pre-trial assessments, site initiation, subje",Dice
https://www.dice.com/job-detail/337f0e7b-e05c-4e17-8f84-0aeb684e4ac5?searchlink=search%2F%3Fq%3Ddirector%26location%3DIllinois%2C%2520USA%26latitude%3D40.6331249%26longitude%3D-89.3985283%26countryCode%3DUS%26locationPrecision%3DState%26adminDistrictCode%3DIL%26radius%3D30%26radiusUnit%3Dmi%26page%3D1%26pageSize%3D100%26filters.postedDate%3DSEVEN%26language%3Den%26eid%3DS2Q_&searchId=69f05036-2a15-49e0-a21e-96d065db673f,45081,Healthcare Director of Finance with Meditech Experience,Healthcare IT Leaders,healthcareitleaders.com,Hospital & Health Care,,,Chicago,IL,USA,Full-time,,"One of our Chicago clients is currently seeking a Director of Finance for a 9 month contract with the potential for contract to hire after. Start: ASAP Travel: On site 100% to start and then potentially convert to remote/hybrid Requirements: • Extensive MEDITECH 6.0 experience. • Experience with Paper based finance. • Revenue Cycle experience (Patient billing emphasis). To learn more about this and other positions, contact Samantha Ramirez at or . Healthcare IT Leaders is a national leader i",Dice
https://www.dice.com/job-detail/2641d9d1-8cc3-4103-95a8-c41349ff28f0?searchlink=search%2F%3Fq%3Ddirector%26location%3DIllinois%2C%2520USA%26latitude%3D40.6331249%26longitude%3D-89.3985283%26countryCode%3DUS%26locationPrecision%3DState%26adminDistrictCode%3DIL%26radius%3D30%26radiusUnit%3Dmi%26page%3D1%26pageSize%3D100%26filters.postedDate%3DSEVEN%26language%3Den%26eid%3DS2Q_&searchId=69f05036-2a15-49e0-a21e-96d065db673f,45081,Director Domain Architect,Michael Page International,-,-,,,Chicago,IL,USA,Full-time,,The Director of Domain Architecture will play an integral role in the development of the firms strategy for their data and cloud platforms. Client Details Top-Tier consumer goods firm. Description The key responsibilities for the Domain Architect will be to play an integral role in the development of the firms enterprise strategy . This person will be reporting into the Vice President. This person will play a hands on role in people management while also being a hands on developer: Lead the de,Dice
https://www.dice.com/job-detail/654b3836-bdc3-415a-8bec-fdc18198e588?searchlink=search%2F%3Fq%3Ddirector%26location%3DIllinois%2C%2520USA%26latitude%3D40.6331249%26longitude%3D-89.3985283%26countryCode%3DUS%26locationPrecision%3DState%26adminDistrictCode%3DIL%26radius%3D30%26radiusUnit%3Dmi%26page%3D1%26pageSize%3D100%26filters.postedDate%3DSEVEN%26language%3Den%26eid%3DS2Q_&searchId=69f05036-2a15-49e0-a21e-96d065db673f,45020,Managing Director of Operations - Lean Manufacturing Expert,Matlen Silver,matlensilver.com,Information Technology & Services,,,Buffalo Grove,IL,USA,Full-time,,"We are seeking a Managiner Director of Operations for our client who is the preferred supplier for the global bus industry. This Director will have a hands on approach but yet directing as a servent leader, someone who has the ability to see the greater picture of operations but be able to break down priorities needed for each and every department. This Director will have extensive experience in Lean Manufacturing, preferably in the auto industry in order to be accustomed to the fast paced envi",Dice
https://www.dice.com/job-detail/8e78119a-a40a-4a02-864f-47c6b02faa54?searchlink=search%2F%3Fq%3Ddirector%26location%3DIllinois%2C%2520USA%26latitude%3D40.6331249%26longitude%3D-89.3985283%26countryCode%3DUS%26locationPrecision%3DState%26adminDistrictCode%3DIL%26radius%3D30%26radiusUnit%3Dmi%26page%3D1%26pageSize%3D100%26filters.postedDate%3DSEVEN%26language%3Den%26eid%3DS2Q_&searchId=69f05036-2a15-49e0-a21e-96d065db673f,44930,DIRECTOR OF TECHNOLOGY SOLUTIONS-REMOTE/NATIONWIDE,Compass Group The Americas Division,-,-,,,Chicago,IL,USA,Full-time,,"Compass Corporate Salary: $95,000-$130,000 A family of companies and experiences As the leading foodservice and support services company, Compass Group USA is known for our great people, great service and our great results. If you've been hungry and away from home, chances are you've tasted Compass Group's delicious food and experienced our outstanding service. Our 225,000 associates work in award-winning restaurants, corporate cafes, hospitals, schools, arenas, museums, and more in all 50 st",Dice
https://www.dice.com/job-detail/19be817d-2899-435a-b1ae-469fb7d58f53?searchlink=search%2F%3Fq%3Ddirector%26location%3DIndiana%2C%2520USA%26latitude%3D40.2671941%26longitude%3D-86.1349019%26countryCode%3DUS%26locationPrecision%3DState%26adminDistrictCode%3DIN%26radius%3D30%26radiusUnit%3Dmi%26page%3D1%26pageSize%3D100%26filters.postedDate%3DSEVEN%26language%3Den%26eid%3DS2Q_&searchId=c82a65dd-8d60-41ce-9c6b-79279b740044,45050,Associate Director - IT,Eli Lilly and Company,lilly.com,Pharmaceuticals,,,Indianapolis,IN,USA,Full-time,,"At Lilly, we unite caring with discovery to make life better for people around the world. We are a global healthcare leader headquartered in Indianapolis, Indiana. Our 35,000 employees around the world work to discover and bring life-changing medicines to those who need them, improve the understanding and management of disease, and give back to our communities through philanthropy and volunteerism. We give our best effort to our work, and we put people first. We're looking for people who are det",Dice
https://www.dice.com/job-detail/ac3cff27-2e84-4211-8774-441fc8d473d4?searchlink=search%2F%3Fq%3Ddirector%26location%3DKentucky%2C%2520USA%26latitude%3D37.8393332%26longitude%3D-84.2700179%26countryCode%3DUS%26locationPrecision%3DState%26adminDistrictCode%3DKY%26radius%3D30%26radiusUnit%3Dmi%26page%3D1%26pageSize%3D100%26filters.postedDate%3DSEVEN%26language%3Den%26eid%3DS2Q_&searchId=1d42624a-ff4e-464f-8fd1-9c2592fb4079,45020,IT Director,"V-Soft Consulting Group, Inc",-,-,,,Louisville,KY,USA,Full-time,,"IT Director Primary Location: Louisville, Kentucky V-Soft Consulting is currently seeking an IT Director in Louisville, Kentucky. Education and Experience » Bachelor’s degree in information technology, Computer Science or related field required.Experience required 10-15 years. Knowledge, Skills and Abilities » Excellent IT, communication, leadership and management skillsAbility to fill multiple roles simultaneously. WHAT YOU’LL DO: Job Responsibilities: Create and implement the organiz",Dice
https://www.dice.com/job-detail/fa936b37-134d-4882-a748-2071682a52bc?searchlink=search%2F%3Fq%3Ddirector%26location%3DMaryland%2C%2520USA%26latitude%3D39.0457549%26longitude%3D-76.64127119999999%26countryCode%3DUS%26locationPrecision%3DState%26adminDistrictCode%3DMD%26radius%3D30%26radiusUnit%3Dmi%26page%3D1%26pageSize%3D100%26filters.postedDate%3DSEVEN%26language%3Den%26eid%3DS2Q_&searchId=080797b3-b10a-4fec-8ed9-967c17b5100b,45081,Technical Operations Director,Leidos,leidos.com,Information Technology & Services,,,Gaithersburg,MD,USA,Full-time,,"The Leidos Civil group is searching for an energetic, engaging, technical leader to be the Director of Technical Operations across the Civil IT (CivIT) Division in the Enterprise IT and Mission Services (EMS) Operation. This is an excellent opportunity to provide thought leadership and utilize your technical expertise to support a dynamic and growing business. The Director of Technical Operations will focus on digital transformation, innovation, technology insertion and technology sharing across",Dice
https://www.dice.com/job-detail/c2585e03-a48a-40eb-8607-634a7b6009b6?searchlink=search%2F%3Fq%3Ddirector%26location%3DMaryland%2C%2520USA%26latitude%3D39.0457549%26longitude%3D-76.64127119999999%26countryCode%3DUS%26locationPrecision%3DState%26adminDistrictCode%3DMD%26radius%3D30%26radiusUnit%3Dmi%26page%3D1%26pageSize%3D100%26filters.postedDate%3DSEVEN%26language%3Den%26eid%3DS2Q_&searchId=080797b3-b10a-4fec-8ed9-967c17b5100b,44930,Director - Business Development (Salesorce) (Hybrid),Serigor,-,-,,,Baltimore,MD,USA,Full-time,,"Job Title: Director - Business Development (Salesorce) Location: Baltimore, MD Hybrid / Remote Who We’re Looking for: We are seeking a Business Development Director to grow the Salesforce consulting practice. This position will be offered at the Senior Manager or Director level depending on the qualifications of the candidate. As a member of the leadership team, your responsibilities will include business development, sales, opportunity identification, strategy, services delivery, financial",Dice
https://www.dice.com/job-detail/696bf99c-a174-4033-96b5-ee8ccb888605?searchlink=search%2F%3Fq%3Ddirector%26location%3DMaryland%2C%2520USA%26latitude%3D39.0457549%26longitude%3D-76.64127119999999%26countryCode%3DUS%26locationPrecision%3DState%26adminDistrictCode%3DMD%26radius%3D30%26radiusUnit%3Dmi%26page%3D1%26pageSize%3D100%26filters.postedDate%3DSEVEN%26language%3Den%26eid%3DS2Q_&searchId=080797b3-b10a-4fec-8ed9-967c17b5100b,44930,Director of Systems & Hardware Engineering,Kforce Technology Staffing,-,-,,,Germantown,MD,USA,Full-time,,"RESPONSIBILITIES: Kforce has a client in Germantown, MD that is seeking a Director of Systems & Hardware Engineering. Responsibilities: * The Director of Systems & Hardware Engineering will develop system project plans and provide feedback on development strategy, development cost, product cost, project risks and timelines for each project * Provide expertise on engineering systems; plan, advise, analyze, design, test and manage group which will manage highly complex engineering systems * Devel",Dice
https://www.dice.com/job-detail/9d44823e-0f94-469d-a56b-573b8fb0faf5?searchlink=search%2F%3Fq%3Ddirector%26location%3DMassachusetts%2C%2520USA%26latitude%3D42.4072107%26longitude%3D-71.3824374%26countryCode%3DUS%26locationPrecision%3DState%26adminDistrictCode%3DMA%26radius%3D30%26radiusUnit%3Dmi%26page%3D1%26pageSize%3D100%26filters.postedDate%3DSEVEN%26language%3Den%26eid%3DS2Q_&searchId=6a5acb19-2262-476d-95ea-5d67d3d68a6b,45081,Director of Quality Assurance,Kirkland & Ellis LLP,-,-,,,Boston,MA,USA,Full-time,,"About Kirkland & Ellis At Kirkland & Ellis, we are united in our ambition and drive to move forward. We share core values that help us achieve excellence: collaboration, talent empowerment, service, inclusion, respect and gratitude. Our people are our greatest asset, and we invest in the brightest talent and encourage a diversity of perspectives and strengths to create dynamic teams that operate at the pinnacle of their field. Our talented professionals show up every day knowing they will engage",Dice
https://www.dice.com/job-detail/0c524586-fb48-4881-9b3e-cc1a19f30369?searchlink=search%2F%3Fq%3Ddirector%26location%3DMassachusetts%2C%2520USA%26latitude%3D42.4072107%26longitude%3D-71.3824374%26countryCode%3DUS%26locationPrecision%3DState%26adminDistrictCode%3DMA%26radius%3D30%26radiusUnit%3Dmi%26page%3D1%26pageSize%3D100%26filters.postedDate%3DSEVEN%26language%3Den%26eid%3DS2Q_&searchId=6a5acb19-2262-476d-95ea-5d67d3d68a6b,31/03/2023,Director of QA,Motion Recruitment,motionrecruitment.com,Staffing & Recruiting,,,Boston,MA,USA,Full-time,,"A leader in the financial industry in Boston is currently looking to hire a new Director of Quality Assurance. This role will be integral in their in leading and managing their software quality assurance team, ensuring the development and implementation of effective quality assurance strategies, policies, and procedures. The candidate will work closely with the development team to ensure high-quality software products are delivered to their clients. This is a hands-off position requiring 5-10 y",Dice
https://securianfinancialgroup.thejobnetwork.com/Job/566746734?etd=LAFFER2UEHPRBHXOWOKVJW7FNY2JTZ5T7FAEKZMA5BXRUOEEXRYDBJGRZF5XJXNZZPKB5KLBOAB332UD5TH7SDMGNW4K7UPNGWUC3J6FLXJ6UKV52PDMUL2IMSU52BHU3T2BD3QQ4CCEUGBPODTGUUPYSM%3d%3d%3d%3d%3d%3d&searchlink=search%2F%3Fq%3Ddirector%26location%3DMinnesota%2C%2520USA%26latitude%3D46.729553%26longitude%3D-94.6858998%26countryCode%3DUS%26locationPrecision%3DState%26adminDistrictCode%3DMN%26radius%3D30%26radiusUnit%3Dmi%26page%3D1%26pageSize%3D100%26filters.postedDate%3DSEVEN%26language%3Den%26eid%3DS2Q_&searchId=2935e502-60d7-4b13-b2c9-8118c97e2549,45081,Director of Cloud Data Platform and Architecture (Hybrid),Securian Financial Group,financialfocusgroup.net,Financial Services,,,Rochester,MN,USA,Full-time,,"*At Securian Financial Groups internal position title is Architecture Dir* Position Overview The Director of Cloud Data Platforms and Architecture will lead architecture and platform modernization as one area. This person will be outcome focused, with the mindset and skillset of delivery, execution and team building along with influencing, education and relationship building . This leader will partner closely with Enterprise Architecture. Responsibilities include but not limited to: Manage",Dice
